"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US01077","Lauderdale County, Alabama","40809","1401","3.8","1.7","3.2","1.4","10.8","3.1","9.2","2.5","9.9","2.7","16.2","3.4","12.1","2.4","20.4","3.7","7.5","2.3","6.8","1.9","69113","7206","89372","6091","32.9","(X)","(X)","(X)","(X)","(X)","26175","1691","2.4","1.7","1.5","1.7","6.2","3.1","4.9","2.1","7.0","2.3","15.3","4.1","14.9","3.5","27.8","5.1","9.9","3.0","10.2","2.9","95653","11119","111953","9285","(X)","(X)","36.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","102281","6957","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14634","1701","6.2","3.4","7.7","3.5","18.3","5.7","17.3","5.8","14.6","6.2","17.8","5.6","7.6","2.9","6.9","4.0","3.1","3.2","0.6","0.8","36659","8646","48245","6428","(X)","(X)","(X)","(X)","27.1","(X)",
"0500000US01081","Lee County, Alabama","72421","2089","8.7","2.0","4.9","1.5","5.4","1.5","5.6","1.6","9.3","1.7","18.6","2.6","11.6","2.3","16.6","2.5","8.5","2.0","10.8","1.9","70316","3810","95850","6335","37.0","(X)","(X)","(X)","(X)","(X)","43519","2333","3.3","1.7","1.6","1.2","3.9","1.5","4.2","1.6","6.8","2.3","14.8","3.2","13.4","3.0","22.7","3.6","12.2","2.9","17.0","3.2","103234","8802","125481","9440","(X)","(X)","39.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","121708","7379","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28902","2054","16.9","4.4","9.9","3.2","8.8","3.1","9.2","3.1","12.8","3.5","24.7","5.1","7.6","2.8","6.4","2.7","3.1","2.6","0.8","0.6","40055","9036","48142","5612","(X)","(X)","(X)","(X)","33.1","(X)",
"0500000US01083","Limestone County, Alabama","42962","1220","5.3","2.1","3.6","1.9","5.1","1.9","6.7","2.4","9.5","2.4","20.6","3.5","13.0","2.8","13.2","2.8","9.1","2.4","13.9","2.3","73802","8151","109212","9040","32.8","(X)","(X)","(X)","(X)","(X)","29950","1945","4.0","2.4","2.1","2.1","3.3","2.0","5.3","2.9","7.6","3.1","19.2","4.3","13.7","4.0","14.2","3.5","11.7","3.2","18.8","3.1","90168","9390","130199","13276","(X)","(X)","34.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109386","13682","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13012","1799","9.0","4.1","6.7","3.7","9.9","4.4","10.7","4.9","12.9","4.5","24.0","7.0","11.3","5.4","9.9","4.0","2.8","2.6","2.7","2.6","52739","11993","59801","8261","(X)","(X)","(X)","(X)","29.3","(X)",
"0500000US01089","Madison County, Alabama","172163","2481","5.0","1.2","2.5","0.8","4.2","0.8","5.1","1.0","8.8","1.5","16.0","1.6","14.2","1.7","18.3","1.8","12.1","1.7","13.6","1.5","89086","2680","116597","5404","29.7","(X)","(X)","(X)","(X)","(X)","105372","3043","3.1","1.0","0.7","0.5","3.2","1.0","2.9","0.9","5.8","1.5","13.4","1.8","13.9","2.3","21.8","2.4","15.5","2.1","19.8","2.4","118150","6874","141170","6937","(X)","(X)","31.7","(X)","(X)","(X)","82004","3268","1.1","0.6","0.2","0.3","1.6","0.8","1.4","0.6","3.5","1.0","12.3","2.0","14.3","2.7","23.9","2.6","17.2","2.3","24.5","2.9","134796","5798","N","N","(X)","(X)","(X)","(X)","(X)","(X)","66791","3032","8.7","2.5","5.3","1.8","6.0","1.5","9.0","2.0","14.5","3.1","20.1","3.3","14.3","2.7","11.9","2.4","6.5","2.0","3.8","1.4","58269","3599","75844","6443","(X)","(X)","(X)","(X)","25.3","(X)",
"0500000US01095","Marshall County, Alabama","38373","1282","6.8","1.9","7.1","2.3","8.2","2.1","6.8","1.9","9.6","2.2","15.9","2.7","16.8","3.2","15.9","2.7","6.4","1.6","6.7","1.6","68048","8090","83709","6300","44.0","(X)","(X)","(X)","(X)","(X)","27282","1888","1.7","0.8","3.2","1.7","5.4","2.7","5.8","2.2","8.7","2.6","17.8","3.5","20.3","4.4","21.2","3.6","8.0","2.4","7.9","2.1","85281","6135","100260","7780","(X)","(X)","50.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96258","2353","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11091","1423","19.9","6.4","16.6","6.1","15.2","4.1","10.3","3.4","12.0","4.6","12.4","4.4","6.5","3.3","5.0","3.0","1.6","1.5","0.4","0.5","23272","5869","36283","4794","(X)","(X)","(X)","(X)","29.0","(X)",
"0500000US01097","Mobile County, Alabama","161526","3231","6.6","1.1","5.2","1.1","9.9","1.6","8.9","1.3","11.8","1.5","16.4","1.6","13.0","1.6","14.6","1.7","7.2","1.2","6.4","0.9","60379","3275","82284","3808","41.9","(X)","(X)","(X)","(X)","(X)","101614","3606","4.4","1.1","1.7","0.8","6.2","1.8","6.1","1.5","10.0","1.8","18.9","1.9","15.1","2.1","19.6","2.6","9.3","1.5","8.8","1.2","78989","3635","100628","5114","(X)","(X)","45.7","(X)","(X)","(X)","65619","3862","1.3","0.8","0.3","0.3","3.4","1.5","5.3","1.9","6.8","1.8","16.5","2.2","16.9","2.9","23.0","3.2","13.5","2.3","13.2","1.8","98631","7370","N","N","(X)","(X)","(X)","(X)","(X)","(X)","59912","3323","10.9","2.3","11.1","2.7","16.7","3.1","13.7","2.8","14.7","2.7","13.3","2.2","8.6","1.9","5.9","1.4","2.9","1.4","2.3","1.3","32730","2753","49382","4490","(X)","(X)","(X)","(X)","33.5","(X)",
"0500000US01101","Montgomery County, Alabama","93382","2124","7.3","2.0","5.1","1.4","9.7","1.8","6.8","1.6","12.4","2.7","17.2","2.5","13.8","3.2","11.9","1.9","6.1","1.3","9.6","1.6","61159","4450","92525","8057","39.7","(X)","(X)","(X)","(X)","(X)","54698","3183","3.4","1.6","2.1","1.1","9.9","2.9","6.9","2.1","11.9","3.1","13.3","2.8","14.3","3.6","15.2","3.3","9.1","1.9","14.0","2.3","77244","6422","112478","9750","(X)","(X)","43.1","(X)","(X)","(X)","32693","2907","1.0","0.7","0.7","0.6","3.8","2.0","4.4","2.0","4.9","1.7","12.3","3.5","17.8","4.9","20.2","4.4","13.1","2.8","21.9","3.8","114698","13689","N","N","(X)","(X)","(X)","(X)","(X)","(X)","38684","3669","14.1","4.2","10.3","3.4","11.1","3.5","7.8","2.6","14.0","4.5","18.9","3.9","12.3","5.0","6.4","2.3","2.2","1.6","3.0","1.8","42748","5283","60373","14490","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US01103","Morgan County, Alabama","48609","1354","7.5","2.5","5.0","1.8","5.7","2.1","10.8","2.8","10.6","2.1","14.5","2.5","13.9","2.8","16.9","2.8","7.4","2.1","7.8","1.9","68686","5912","87867","6167","35.6","(X)","(X)","(X)","(X)","(X)","29258","2213","1.8","1.1","2.3","1.7","4.1","2.4","7.8","3.2","10.8","2.7","13.0","3.0","16.0","4.0","20.7","4.1","11.6","3.3","12.0","3.0","88854","9550","112488","8868","(X)","(X)","36.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","106860","11321","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19351","1977","16.6","5.8","10.4","4.3","11.1","5.2","15.5","5.1","9.8","3.7","17.4","4.6","8.7","3.1","8.8","4.3","0.0","0.1","1.6","1.7","33013","4644","45596","7298","(X)","(X)","(X)","(X)","34.5","(X)",
"0500000US01115","St. Clair County, Alabama","36931","1041","2.7","1.5","4.5","1.7","4.0","1.4","6.0","2.4","13.9","3.1","15.8","3.1","16.0","3.1","23.2","3.9","9.8","2.5","4.0","1.7","76937","6121","88276","5803","36.4","(X)","(X)","(X)","(X)","(X)","26307","1823","1.6","1.2","2.3","1.8","2.1","1.2","3.2","1.6","12.0","3.3","15.9","3.9","17.2","3.4","27.5","5.2","12.8","3.2","5.4","2.4","90857","9298","101481","6994","(X)","(X)","38.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","102175","7487","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10624","1451","5.3","4.3","10.0","4.9","9.9","3.9","12.0","6.9","24.7","8.2","15.3","6.2","13.7","6.9","6.1","4.1","2.9","2.4","0.0","1.7","41365","7063","50379","6063","(X)","(X)","(X)","(X)","31.0","(X)",
"0500000US01117","Shelby County, Alabama","90532","1263","4.0","1.3","1.6","0.8","3.6","1.1","4.5","1.3","6.3","1.5","15.5","2.3","13.5","2.3","23.0","2.6","11.4","1.9","16.6","2.1","102265","5839","126461","5808","36.2","(X)","(X)","(X)","(X)","(X)","64019","2752","2.5","1.3","0.5","0.4","1.3","0.5","2.8","1.3","4.5","1.4","12.4","2.1","12.3","2.5","27.0","3.2","14.8","2.5","21.9","2.9","126402","6407","148808","7439","(X)","(X)","38.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","133394","5027","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26513","2697","8.1","3.0","4.1","2.3","9.6","3.3","8.7","2.9","10.5","3.4","22.7","5.0","17.2","4.3","13.2","4.6","3.0","2.0","2.9","1.6","60124","4776","70494","7225","(X)","(X)","(X)","(X)","30.0","(X)",
"0500000US01121","Talladega County, Alabama","34443","1352","6.8","2.2","8.5","2.6","12.5","3.8","6.0","1.8","13.0","3.3","15.1","3.3","12.4","4.0","13.1","3.4","8.2","2.8","4.4","2.1","53873","5325","71306","4883","36.1","(X)","(X)","(X)","(X)","(X)","22778","1804","4.3","2.4","3.6","2.5","6.9","4.0","4.7","2.1","14.1","4.6","17.3","4.2","16.6","5.6","16.2","4.9","10.0","3.6","6.3","3.0","72170","11208","85623","6856","(X)","(X)","35.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90095","9921","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11665","1471","12.6","5.5","17.2","5.8","23.3","7.8","8.9","4.2","13.1","4.6","10.2","4.5","4.3","3.1","5.1","3.5","4.7","4.2","0.7","1.2","24044","4585","40679","7691","(X)","(X)","(X)","(X)","35.0","(X)",
"0500000US01125","Tuscaloosa County, Alabama","94445","2138","7.5","1.7","3.5","1.2","5.6","1.4","8.0","1.7","11.6","2.3","18.4","2.7","13.8","2.1","18.1","2.6","6.6","1.5","6.9","1.5","68404","5141","87892","5457","39.0","(X)","(X)","(X)","(X)","(X)","54900","2784","5.3","2.5","1.5","1.0","2.3","1.0","4.0","1.3","9.5","2.5","18.2","3.1","15.9","2.9","23.0","3.6","10.8","2.4","9.5","2.4","89764","6240","108446","8670","(X)","(X)","41.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109284","9624","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39545","3068","13.1","3.6","6.3","2.6","10.5","3.2","13.0","3.2","14.7","3.5","19.6","4.6","9.1","3.3","9.9","3.6","1.0","0.9","2.8","1.4","40876","5410","55463","5575","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US01127","Walker County, Alabama","26196","1310","8.9","3.4","5.1","2.3","10.8","3.8","10.6","3.4","8.1","2.8","19.0","3.8","14.7","3.9","14.6","3.6","3.3","1.6","5.0","2.0","58017","5519","72774","7183","39.4","(X)","(X)","(X)","(X)","(X)","16094","1595","3.9","2.7","2.1","1.3","7.4","4.1","7.6","3.9","9.5","3.9","20.7","5.5","13.5","4.2","23.0","5.2","4.8","2.4","7.5","3.4","74075","10482","92649","11201","(X)","(X)","42.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89589","7301","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10102","1531","17.9","6.7","11.2","5.4","17.6","7.7","14.9","6.2","6.1","3.5","16.0","5.2","13.5","7.0","1.6","1.7","0.6","1.1","0.6","0.9","26405","3855","37740","5652","(X)","(X)","(X)","(X)","32.5","(X)",
"0500000US02020","Anchorage Municipality, Alaska","109479","2451","3.2","1.0","1.3","0.6","5.5","1.5","4.5","1.5","7.8","1.8","11.9","1.9","12.1","1.7","21.5","2.6","13.0","1.6","19.4","2.3","105356","5596","138653","9239","34.8","(X)","(X)","(X)","(X)","(X)","70122","2955","1.5","0.9","1.0","0.7","1.8","0.9","2.7","1.5","5.0","1.7","10.3","2.2","12.9","2.2","24.6","3.3","15.4","2.6","24.9","3.2","128130","8562","161645","11595","(X)","(X)","36.8","(X)","(X)","(X)","53084","3381","0.3","0.3","0.5","0.4","1.3","0.8","1.3","1.1","2.0","1.3","8.3","2.1","11.8","2.4","27.8","3.9","17.8","3.2","29.0","3.6","143739","8599","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39357","3356","6.9","2.1","2.0","1.1","12.6","3.7","7.7","3.1","13.8","3.9","14.9","3.2","12.7","3.7","13.9","3.7","8.0","2.3","7.5","3.1","61370","10392","90440","11177","(X)","(X)","(X)","(X)","28.8","(X)",
"0500000US02090","Fairbanks North Star Borough, Alaska","36358","1682","1.2","0.7","1.5","1.2","3.6","1.9","4.0","1.9","9.3","2.7","20.0","4.6","14.3","4.2","21.3","4.6","13.9","4.3","10.9","3.4","92121","9077","117655","12710","37.7","(X)","(X)","(X)","(X)","(X)","22131","2144","1.2","1.4","0.4","0.6","2.3","1.9","1.5","1.2","8.2","3.0","12.1","3.8","17.0","5.5","25.6","5.6","14.2","4.5","17.5","5.5","110276","8178","140300","20238","(X)","(X)","39.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","123169","11770","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14227","2296","2.5","1.7","3.4","3.1","6.9","4.2","7.9","4.4","10.1","4.9","32.2","9.5","11.8","5.2","12.0","4.9","12.7","7.9","0.5","0.6","58424","5607","78067","12570","(X)","(X)","(X)","(X)","32.4","(X)",
"0500000US02170","Matanuska-Susitna Borough, Alaska","39440","871","4.3","1.3","2.8","1.0","4.6","1.5","5.2","1.7","9.6","2.2","11.0","2.0","14.2","2.3","21.3","2.8","14.1","2.3","12.9","2.0","96643","5867","117609","6042","40.3","(X)","(X)","(X)","(X)","(X)","28170","1327","2.3","1.0","1.1","0.7","2.4","1.2","2.0","1.0","7.7","2.3","9.3","2.1","16.9","3.0","25.0","3.2","16.5","2.9","16.9","2.7","113131","7849","137981","8129","(X)","(X)","40.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","123728","8628","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11270","1397","10.1","3.9","6.5","3.1","10.8","4.6","14.0","4.9","16.0","5.5","15.7","4.8","7.1","3.1","12.4","4.0","5.8","3.5","1.5","1.2","41114","6235","59174","5940","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US04001","Apache County, Arizona","22874","841","16.7","3.7","7.2","2.3","13.8","3.3","11.2","2.6","10.2","2.6","13.3","3.5","12.3","4.2","9.7","3.2","2.9","1.1","2.5","1.5","35903","6099","54125","5156","66.7","(X)","(X)","(X)","(X)","(X)","15733","1391","10.7","3.7","4.6","2.0","8.8","3.1","12.0","3.5","12.0","3.3","16.4","5.1","15.7","5.3","12.6","4.3","4.0","1.7","3.1","2.0","51791","10639","65803","5857","(X)","(X)","75.0","(X)","(X)","(X)","8227","1549","3.4","2.3","2.2","2.2","7.0","2.9","12.8","6.0","8.5","3.6","16.2","6.3","21.1","10.0","18.6","7.8","5.1","2.4","5.1","3.7","75022","25430","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7141","1238","32.3","7.8","12.5","5.3","24.4","6.9","9.2","4.2","6.6","3.4","6.8","4.6","5.4","3.8","1.1","1.5","1.2","1.9","0.5","0.8","16286","1892","25543","5091","(X)","(X)","(X)","(X)","46.8","(X)",
"0500000US04003","Cochise County, Arizona","53712","1645","4.8","1.4","4.9","1.8","8.2","1.8","9.0","2.2","14.1","2.4","17.7","3.1","13.8","2.8","16.1","3.4","7.4","2.0","4.0","1.3","60723","5474","81840","5963","35.0","(X)","(X)","(X)","(X)","(X)","34323","1857","3.9","1.7","2.0","1.3","3.5","1.5","6.9","2.3","15.3","3.9","18.8","4.1","17.6","4.0","16.9","3.9","9.8","3.0","5.3","1.8","74473","5493","92584","7169","(X)","(X)","35.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86511","8367","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19389","1848","7.5","2.7","10.6","4.2","17.2","4.2","13.2","4.0","16.7","4.2","14.6","4.5","6.2","2.8","9.9","3.1","2.4","1.5","1.7","1.7","36886","5528","56450","9371","(X)","(X)","(X)","(X)","29.2","(X)",
"0500000US04005","Coconino County, Arizona","59124","1879","5.0","1.4","3.0","1.6","6.8","1.9","6.6","2.5","12.6","3.2","16.0","2.9","12.1","2.3","16.5","3.1","8.8","2.1","12.7","2.1","75164","8757","110967","9816","34.6","(X)","(X)","(X)","(X)","(X)","32561","2064","3.1","1.4","0.6","0.6","5.3","2.3","4.0","2.2","10.6","4.2","13.3","3.1","12.8","3.2","20.6","4.5","11.8","3.3","18.0","3.5","100482","8631","131176","14155","(X)","(X)","41.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","123364","10220","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26563","2200","8.5","3.0","6.0","3.4","9.0","3.5","10.3","4.2","14.8","5.3","22.0","5.4","9.7","3.7","10.7","3.6","3.3","1.4","5.9","2.3","51151","9036","81932","14271","(X)","(X)","(X)","(X)","24.3","(X)",
"0500000US04013","Maricopa County, Arizona","1795830","9222","4.3","0.3","2.0","0.2","4.2","0.3","5.2","0.3","9.2","0.4","15.8","0.6","13.7","0.5","20.0","0.6","10.8","0.5","14.7","0.5","90967","1185","122184","1915","38.5","(X)","(X)","(X)","(X)","(X)","1148047","12285","2.7","0.3","1.2","0.2","2.5","0.3","3.5","0.3","7.2","0.4","14.1","0.8","14.1","0.7","22.2","0.8","13.2","0.7","19.2","0.7","108010","2008","142398","2646","(X)","(X)","40.4","(X)","(X)","(X)","832946","12141","1.4","0.3","0.8","0.2","1.7","0.2","2.2","0.3","5.2","0.4","11.8","0.8","12.6","0.7","24.0","0.9","15.8","0.8","24.4","1.0","125995","1922","163812","3353","(X)","(X)","(X)","(X)","(X)","(X)","647783","12343","8.2","0.7","3.7","0.5","7.7","0.8","8.7","0.8","13.4","0.8","19.9","0.9","13.0","0.7","14.3","1.0","5.6","0.7","5.6","0.5","59347","2110","79951","1954","(X)","(X)","(X)","(X)","33.6","(X)",
"0500000US04015","Mohave County, Arizona","112957","1961","6.8","1.8","3.8","0.9","9.5","1.8","9.0","1.6","13.2","2.0","16.4","2.3","15.6","1.8","13.7","2.0","6.0","1.5","5.9","1.4","60952","4305","85433","11246","38.0","(X)","(X)","(X)","(X)","(X)","70270","3081","3.8","1.5","1.8","0.8","5.1","1.8","6.5","1.7","12.4","2.9","19.9","3.0","18.1","2.4","16.1","2.6","8.9","2.4","7.4","1.9","75770","5223","103200","16663","(X)","(X)","43.9","(X)","(X)","(X)","52452","3370","2.8","1.5","1.1","0.6","2.9","1.4","6.6","2.3","9.9","2.1","18.8","3.3","20.0","3.2","19.7","3.2","9.3","2.6","8.9","2.6","84320","6051","N","N","(X)","(X)","(X)","(X)","(X)","(X)","42687","2851","12.6","3.9","7.6","2.3","18.3","4.1","13.8","3.4","14.8","3.5","13.2","3.0","9.9","2.4","6.0","2.2","2.0","1.4","1.8","1.0","32770","4614","49235","5423","(X)","(X)","(X)","(X)","27.2","(X)",
"0500000US04017","Navajo County, Arizona","44008","1655","8.4","2.1","6.2","1.7","9.5","2.7","9.1","2.2","14.5","3.4","20.8","4.2","12.3","3.2","8.4","1.9","7.4","2.3","3.4","1.7","52393","6095","68826","5232","41.5","(X)","(X)","(X)","(X)","(X)","30679","2062","8.4","2.8","4.4","1.8","4.3","2.0","8.4","2.6","14.6","4.5","23.4","5.1","12.0","3.6","11.1","2.5","8.9","3.3","4.5","2.3","59759","6097","77954","7090","(X)","(X)","46.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73282","6338","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13329","1707","11.1","3.7","10.3","3.7","22.0","6.6","10.5","3.8","15.5","6.6","16.1","5.9","7.8","4.0","2.4","1.8","4.1","3.1","0.2","0.3","31638","7476","43071","6287","(X)","(X)","(X)","(X)","28.4","(X)",
"0500000US04019","Pima County, Arizona","453787","4080","5.1","0.6","2.9","0.5","7.7","0.7","6.5","0.8","12.2","1.0","17.4","1.1","13.2","0.8","16.2","1.1","8.4","0.8","10.5","0.9","72067","1874","98448","2362","35.1","(X)","(X)","(X)","(X)","(X)","271177","6770","2.5","0.5","1.5","0.5","4.5","0.9","4.7","0.8","8.3","1.0","17.4","1.4","13.6","1.1","20.9","1.5","11.5","1.3","15.2","1.4","94619","3301","121486","3483","(X)","(X)","38.4","(X)","(X)","(X)","195476","6068","1.2","0.4","0.9","0.4","2.4","0.7","3.3","0.7","6.6","1.1","14.5","1.5","14.0","1.4","23.8","1.8","13.9","1.6","19.5","1.8","111563","3669","140068","4265","(X)","(X)","(X)","(X)","(X)","(X)","182610","6609","9.8","1.3","5.4","1.1","12.9","1.6","10.5","1.6","17.2","1.8","17.7","1.6","11.7","1.3","8.6","1.3","3.1","0.8","3.0","0.7","44128","2863","60521","2783","(X)","(X)","(X)","(X)","28.2","(X)",
"0500000US04021","Pinal County, Arizona","171548","2986","4.6","1.2","2.5","0.8","4.7","0.8","7.2","1.4","9.6","1.6","16.2","1.8","15.6","1.6","18.8","1.9","11.2","1.8","9.5","1.3","81668","3094","101283","4286","36.3","(X)","(X)","(X)","(X)","(X)","126737","4242","2.4","1.0","1.9","0.8","2.3","0.8","5.4","1.5","7.6","1.7","15.8","2.0","17.2","2.0","22.9","2.5","12.8","2.2","11.7","1.8","94116","6198","113840","5249","(X)","(X)","38.1","(X)","(X)","(X)","97449","4469","1.2","0.7","1.5","0.8","1.9","0.7","5.2","1.7","6.9","1.9","14.7","2.2","15.9","2.2","24.6","3.0","15.3","2.7","12.9","2.1","104481","6319","N","N","(X)","(X)","(X)","(X)","(X)","(X)","44811","3605","11.9","3.1","5.0","2.0","11.3","2.9","12.9","3.2","16.2","3.3","19.0","3.0","9.6","2.9","8.4","2.2","3.2","1.4","2.5","1.3","42727","3119","58870","5099","(X)","(X)","(X)","(X)","29.1","(X)",
"0500000US04025","Yavapai County, Arizona","114986","2803","5.4","1.3","2.7","0.7","6.4","1.3","7.2","1.5","11.3","1.9","17.2","2.2","16.4","1.8","17.0","1.9","8.1","1.6","8.4","1.3","74788","4511","95540","4723","36.7","(X)","(X)","(X)","(X)","(X)","73938","3695","1.6","0.7","0.9","0.5","4.4","1.9","4.4","1.6","7.9","2.0","19.7","2.9","18.3","2.6","21.0","2.8","10.3","2.3","11.4","2.0","87423","4236","111299","5622","(X)","(X)","37.7","(X)","(X)","(X)","60219","3003","1.4","0.7","0.9","0.5","3.1","1.4","4.4","1.8","5.9","1.6","18.0","3.1","17.9","2.5","23.1","3.2","11.8","2.6","13.6","2.3","95318","9094","N","N","(X)","(X)","(X)","(X)","(X)","(X)","41048","3004","12.8","3.4","5.9","1.8","10.6","2.5","12.5","2.9","17.1","3.7","13.6","3.2","11.9","2.6","8.4","2.5","4.2","2.0","2.9","1.4","41126","4349","65016","10767","(X)","(X)","(X)","(X)","33.9","(X)",
"0500000US04027","Yuma County, Arizona","83795","2082","6.6","2.4","2.6","1.4","7.8","2.3","8.3","2.4","14.7","2.7","17.7","3.0","16.3","3.3","14.2","2.6","7.1","2.3","4.7","1.7","66844","5762","83171","7717","41.9","(X)","(X)","(X)","(X)","(X)","60552","3012","3.8","1.7","1.9","1.6","5.3","2.4","5.7","2.5","14.7","3.3","18.2","3.5","18.7","4.6","16.5","3.6","9.1","3.1","6.0","2.2","75224","4149","95128","9619","(X)","(X)","47.3","(X)","(X)","(X)","43678","3366","1.8","0.8","1.4","2.0","3.6","2.5","5.1","3.0","12.5","3.6","17.4","4.3","20.1","5.3","20.4","4.6","11.3","3.8","6.3","2.0","83482","6284","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23243","2865","15.9","6.6","5.7","2.7","12.0","4.2","16.3","5.4","16.2","4.5","16.8","5.6","8.0","3.0","5.9","2.9","1.9","1.4","1.2","1.0","35107","5638","48540","6962","(X)","(X)","(X)","(X)","27.4","(X)",
